Graph,Node Index,Operator,Tensor Shapes,Estimated FLOPs
trunk_fp16.onnx,8282,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,8283,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8290,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8299,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8300,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8305,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,8306,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8313,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8322,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,8327,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8328,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8329,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8339,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,8342,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8346,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,8348,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,8352,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8362,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,8367,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8368,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8369,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8379,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,8382,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8386,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,8388,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,8392,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8402,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,8405,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,8407,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,8414,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8417,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8419,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8421,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8423,Einsum,"inputs=[1, 46, 16, 24], [1, 46, 16, 24] -> outputs=[1, 16, 46, 46]",1625088
trunk_fp16.onnx,8430,MatMul,"inputs=[1, 46, 46, 128], [128, 16] -> outputs=[1, 46, 46, 16]",8667136
trunk_fp16.onnx,8438,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
trunk_fp16.onnx,8440,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 24] -> outputs=[1, 46, 16, 24]",1625088
trunk_fp16.onnx,8443,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8450,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,8453,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,8455,MatMul,"inputs=[1, 46, 1536], [1536, 384] -> outputs=[1, 46, 384]",54263808
trunk_fp16.onnx,8462,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8463,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8468,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,8469,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8476,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8485,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8486,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8491,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,8492,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8499,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8508,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,8513,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8514,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8515,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8525,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,8528,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8532,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,8534,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,8538,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8548,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,8553,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8554,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8555,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8565,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,8568,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8572,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,8574,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,8578,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8588,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,8591,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,8593,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,8600,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8603,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8605,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8607,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8609,Einsum,"inputs=[1, 46, 16, 24], [1, 46, 16, 24] -> outputs=[1, 16, 46, 46]",1625088
trunk_fp16.onnx,8616,MatMul,"inputs=[1, 46, 46, 128], [128, 16] -> outputs=[1, 46, 46, 16]",8667136
trunk_fp16.onnx,8624,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
trunk_fp16.onnx,8626,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 24] -> outputs=[1, 46, 16, 24]",1625088
trunk_fp16.onnx,8629,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8636,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,8639,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,8641,MatMul,"inputs=[1, 46, 1536], [1536, 384] -> outputs=[1, 46, 384]",54263808
trunk_fp16.onnx,8648,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8649,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8654,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,8655,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8662,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8671,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8672,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8677,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,8678,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8685,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8694,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,8699,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8700,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8701,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8711,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,8714,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8718,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,8720,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,8724,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8734,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,8739,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8740,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8741,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8751,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,8754,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8758,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,8760,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,8764,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8774,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,8777,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,8779,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,8786,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8789,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8791,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8793,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8795,Einsum,"inputs=[1, 46, 16, 24], [1, 46, 16, 24] -> outputs=[1, 16, 46, 46]",1625088
trunk_fp16.onnx,8802,MatMul,"inputs=[1, 46, 46, 128], [128, 16] -> outputs=[1, 46, 46, 16]",8667136
trunk_fp16.onnx,8810,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
trunk_fp16.onnx,8812,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 24] -> outputs=[1, 46, 16, 24]",1625088
trunk_fp16.onnx,8815,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8822,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,8825,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,8827,MatMul,"inputs=[1, 46, 1536], [1536, 384] -> outputs=[1, 46, 384]",54263808
trunk_fp16.onnx,8834,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8835,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8840,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,8841,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8848,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8857,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8858,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,8863,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,8864,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8871,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,8880,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,8885,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8886,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8887,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8897,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,8900,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8904,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,8906,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,8910,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8920,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,8925,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8926,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8927,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8937,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,8940,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8944,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,8946,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,8950,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,8960,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,8963,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,8965,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,8972,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8975,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8977,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8979,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,8981,Einsum,"inputs=[1, 46, 16, 24], [1, 46, 16, 24] -> outputs=[1, 16, 46, 46]",1625088
trunk_fp16.onnx,8988,MatMul,"inputs=[1, 46, 46, 128], [128, 16] -> outputs=[1, 46, 46, 16]",8667136
trunk_fp16.onnx,8996,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
trunk_fp16.onnx,8998,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 24] -> outputs=[1, 46, 16, 24]",1625088
trunk_fp16.onnx,9001,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,9008,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,9011,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,9013,MatMul,"inputs=[1, 46, 1536], [1536, 384] -> outputs=[1, 46, 384]",54263808
trunk_fp16.onnx,9020,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,9021,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,9026,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,9027,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,9034,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,9043,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,9044,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,9049,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,9050,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,9057,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,9066,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,9071,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,9072,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,9073,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,9083,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,9086,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,9090,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,9092,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,9096,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,9106,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,9111,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,9112,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,9113,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,9123,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,9126,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,9130,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,9132,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,9136,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,9146,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,9149,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,9151,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,9158,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,9161,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,9163,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,9165,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,9167,Einsum,"inputs=[1, 46, 16, 24], [1, 46, 16, 24] -> outputs=[1, 16, 46, 46]",1625088
trunk_fp16.onnx,9174,MatMul,"inputs=[1, 46, 46, 128], [128, 16] -> outputs=[1, 46, 46, 16]",8667136
trunk_fp16.onnx,9182,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
trunk_fp16.onnx,9184,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 24] -> outputs=[1, 46, 16, 24]",1625088
trunk_fp16.onnx,9187,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,9194,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,9197,MatMul,"inputs=[1, 46, 384], [384, 1536] -> outputs=[1, 46, 1536]",54263808
trunk_fp16.onnx,9199,MatMul,"inputs=[1, 46, 1536], [1536, 384] -> outputs=[1, 46, 384]",54263808
trunk_fp16.onnx,9206,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,9207,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,9212,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
